item_id,capture_state,import_batch,source_file,source_sheet,source_row_id,composer,composer_source,conductor,conductor_source,musicians,musicians_source,title,title_source,label_raw,label_raw_source,catno_raw,catno_raw_source,year_recorded,year_recorded_source,year_released,year_released_source,format,format_source,track_listing,track_listing_source,discogs_id,discogs_id_source,ai_rating,ai_rating_source,ai_rating_confidence,ai_rating_confidence_source,ai_track_listing,ai_track_listing_source,ai_track_listing_confidence,ai_track_listing_confidence_source,ai_remarks,ai_remarks_source,ai_critical_notes,ai_critical_notes_source,ai_sources,ai_sources_source,qualifier_raw,combined_raw,split_outcome,split_reason,discogs_url,discogs_found,discogs_confidence_legacy,discogs_score_legacy,confirmed,decision_eligible
DG-0279,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,279,Various,legacy,Various,legacy,H.B. Barnum (Arranged By); J.J. Johnson (Arranged By); Richard Wess (Arranged By); Ed Thrasher (Art Direction [Art Director]); Ron Joy (Photography By [Cover Photo]); Jimmy Bowen (Producer [Produced By]); Sammy Davis Jr.,discogs,I've Gotta Be Me,legacy,Reprise Records,discogs,6324,legacy,Unknown,legacy,1968,legacy,Stereo,legacy,"A1 I've Gotta Be Me – 2:54
A2 My Personal Property – 2:22
A3 I'm Glad There Is You – 2:27
A4 Here I'll Stay – 3:06
A5 I'm A Brass Band – 1:30
B1 If My Friends Could See Me Now – 2:38
B2 I've Got You Under My Skin – 2:22
B3 Somebody – 2:23
B4 She Believes In Me – 2:50
B5 Sweet November – 2:40",discogs,27965565,discogs,,,,,,,,,,,,,,,,Reprise Records 6324,split,already-separate-in-source,https://www.discogs.com/release/27965565,yes,Exact,120,no,no
DG-0280,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,280,Various,legacy,Various,legacy,Eddy Schreyer (Lacquer Cut By); Jim Ed Norman (Producer); Anne Murray,discogs,Blessed Are The Believers,legacy,Capitol Records,discogs,X-6325,legacy,Unknown,legacy,1968,legacy,Stereo,legacy,"A Blessed Are The Believers – 2:39
B Hey! Baby – 2:32",discogs,3497091,discogs,,,,,,,,,,,,,,,,Capitol Records X-6325,split,already-separate-in-source,https://www.discogs.com/release/3497091,yes,Label+Cat,50,no,no
DG-0281,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,281,Various,legacy,Various,legacy,Various,discogs,Le Più Belle Canzoni Del Mondo,legacy,RCA Italiana,discogs,LRD - 1,legacy,Unknown,legacy,1968,legacy,Mono,legacy,"A1 Star Dust
A2 Stormy Weather
A3 Mama Loves Papa
A4 The Man I Love
A5 Whatever Lola Wants
A6 Sayonara
B1 Lu Pisce Spada
B2 Munasterio E Santa Chiara
B3 'E Spingole Francese
B4 Vecchio Frack
B5 Che M'E' Mparato A Fa
B6 Arrivederci Roma",discogs,15255128,discogs,,,,,,,,,,,,,,,,RCA Italiana LRD - 1,split,already-separate-in-source,https://www.discogs.com/release/15255128,yes,Label+Cat,130,no,no
DG-0282,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,282,Various,legacy,Various,legacy,Various,discogs,Le Più Belle Canzoni Del Mondo,legacy,RCA Italiana,discogs,LRD - 1,legacy,Unknown,legacy,1968,legacy,Mono,legacy,"A1 Star Dust
A2 Stormy Weather
A3 Mama Loves Papa
A4 The Man I Love
A5 Whatever Lola Wants
A6 Sayonara
B1 Lu Pisce Spada
B2 Munasterio E Santa Chiara
B3 'E Spingole Francese
B4 Vecchio Frack
B5 Che M'E' Mparato A Fa
B6 Arrivederci Roma",discogs,15255128,discogs,,,,,,,,,,,,,,,,RCA Italiana LRD - 1,split,already-separate-in-source,https://www.discogs.com/release/15255128,yes,Label+Cat,130,no,no
DG-0283,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,283,Various,legacy,Anatole Fistoulari; Arthur Bliss; Douglas Gamley; Eric Hammerstein; Eric Robinson (5); Gilbert Vinter; James Walker (3); Oskar Danon; René Leibowitz,legacy,The Royal Choral Society (Chorus); Elizabeth Bainbridge (Mezzo-soprano Vocals); New Philharmonia Orchestra (Orchestra); Orchestra Filarmonica Di Roma (Orchestra); Royal Philharmonic Orchestra (Orchestra); The New Symphony Orchestra Of London (Orchestra); The Virtuoso Piano Quartet (Piano); Charles Gerhardt (Producer); Various,discogs,Eric Robinson Presents Music For You,legacy,Reader's Digest,discogs,RDS 6321-RDS 6330,legacy,Unknown,legacy,1968,legacy,Stereo,legacy,"A1 Champagne Galop
A2 Ballet Egyptian (Slow Movement)
A3 New Pizzicato Polka
A4 Grand March From Tannhäuser
A5 Song Without Words
A6 Jesu, Joy Of Man's Desiring
B1 The Grenadiers Waltz
B2 Dance Of The Nymphs And Reapers
B3 Cow-Keepers Tune And Peasant Dance
B4 Musical Snuffbox
B5 Bohemian Festival From Picturesque Scenes
C1 Overture, The Journey To Rheims
C2 Nocturne
C3 Arrival Of The Queen Of Sheba From Solomon
C4 Rule, Britannia
C5 Jerusalem
D1 Cockaigne Overture
D2 Fantasia On Greensleeves
D3 Marching Song
D4 March From Things To Come
E1 On With The Motley
E2 My Name Is Mimi
E3 None Shall Sleep
E4 Swear In This Hour
E5 Where Are The Beautiful Hours
E6 Enemy Of My Country
F1 One Fine Day
F2 Toreador Song
F3 Barcarolle
F4 Prelude To Act III Of Tosca
F5 Softly Awakes My Heart
Ballet Suite From Coppelia
G1.a Mazurka
G1.b Waltz Of The Dolls
G1.c Czardas
Ballet Suite From Sylvia
G2.a Intermezzo
G2.b Slow Waltz
G2.c Pizzicato
G2.d March And Cortège Of Bacchus
Ballet Suite From The Sleeping Beauty
H1.a Introduction
H1.b March
H1.c Scene Dansante (Entry Of The Fairies)
H1.d Waltz
H1.e Pas De Quatre:
H1.e.i Intrada
H1.e.ii Adagio
H1.e.iii Variation II
H1.e.iv Coda
H1.f Pas De Deux:
H1.f.i Adagio
H1.f.ii Finale
I1 Capriccio Espagnol
I2 March From The Golden Cockerel
J1 The Great Gate Of Kiev From Pictures At An Exhibition
J2 Song Of India From Sadko
J3 Polonaise From Eugene Onegin
J4 Khovanshchina - Introduction
J5 Dance Of The Tumblers From The Snow Maiden
K1 Flight Of The Bumble-Bee
K2 Artist's Life Waltz
K3 Spinning Song
K4 Hungarian Rhapsody No.6
L1 Impromptu In G
L2 Liebeslieder Waltz No.6
L3 Concert Etude In D Flat (Un Sospiro)
L4 Evening In Vienna
L5 Melody In F
L6 Spring Song
M1 Pavane
M2 Toy Trumpet
M3 War March Of The Priests From Athalie
M4 Hoe Down From Rodeo
M5 The Little Train Of The Brazilian Countryman
M6 Sabre Dance
N1 In A Clock Store
N2 Fossils From Carnival Of The Animals
N3 Elephants From Carnival Of The Animals
N4 March Of The Toys From Babes In Toyland
N5 Hunt In The Black Forest
O1 On Wings Of Song
O2 Springtime
O3 Who Is Sylvia?
O4 Romance
O5 Ave Maria
P1 Valse Sentimentale
P2 Lullaby
P3 Eros
P4 Plaisir D'amour
P5 Dedication
P6 A Swan
Q1 La Belle Helene Overture
Q2 Marche Joyeuse
Q3 Solveig's Song From Peer Gynt
Q4 Coronation March From The Prophet
R1 Overture To Mignon
R2 Meditation From Thais
R3 Dance From William Tell (Passo A Sei)
Paris By Night
S1 Overture
S2 Can-Can For Cocktails
S3 Nocturne
S4 Patriotic Scherzo
S5 Waltz
S6 Flirtation At A Sidewalk Café
S7 Fiddling On The Champs-Elysées
S8 Barcarolle
S9 Finale
-
T1 Midsummer Night's Dream Overture
T2 Scherzo From Octet For Strings
T3 Oberon Overture",discogs,11401002,discogs,,,,,,,,,,,,,,,,Reader's Digest RDS 6321-RDS 6330,split,already-separate-in-source,https://www.discogs.com/release/11401002,yes,Fallback,16,no,no
DG-0284,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,284,Various,legacy,Various,legacy,Various,discogs,Le Più Belle Canzoni Del Mondo,legacy,RCA Italiana,discogs,LRD - 1,legacy,Unknown,legacy,1971,legacy,Stereo,legacy,"A1 Star Dust
A2 Stormy Weather
A3 Mama Loves Papa
A4 The Man I Love
A5 Whatever Lola Wants
A6 Sayonara
B1 Lu Pisce Spada
B2 Munasterio E Santa Chiara
B3 'E Spingole Francese
B4 Vecchio Frack
B5 Che M'E' Mparato A Fa
B6 Arrivederci Roma",discogs,15255128,discogs,,,,,,,,,,,,,,,,RCA Italiana LRD - 1,split,already-separate-in-source,https://www.discogs.com/release/15255128,yes,Label+Cat,130,no,no
DG-0285,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,285,Unknown,legacy,Louis Frémaux,legacy,City Of Birmingham Symphony Orchestra (Orchestra); Maurice Ravel; Paul Dukas; Emmanuel Chabrier; Camille Saint-Saëns; Claude Debussy; Louis Frémaux; City Of Birmingham Symphony Orchestra,discogs,Bolero - The Sorcerer's Apprentice - España - Danse Macabre - Prélude A L'Après-Midi D'Un Faune,legacy,His Master's Voice,discogs,ASD 3008,legacy,1973,legacy,1974,legacy,Stereo,legacy,"A1 Bolero
A2 Prélude A L'Après-Midi D'Un Faune
B1 L'Apprenti Sorcier
B2 Danse Macabre
B3 Rhapsody: España",discogs,6869852,discogs,,,,,,,,,,,,,,,,His Master's Voice ASD 3008,split,already-separate-in-source,https://www.discogs.com/release/6869852,yes,Exact,120,no,no
DG-0286,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,286,Unknown,legacy,Sir Adrian Boult,legacy,Clare Osborn (Design [Sleeve]); London Philharmonic Orchestra (Orchestra); Keith Morris (8) (Photography By); Reg Wilson (Photography By); Peter Gammond (Sleeve Notes); Sir Adrian Boult; London Philharmonic Orchestra,discogs,Bravo!,legacy,Classics For Pleasure,discogs,CFP 158,legacy,,,1968,legacy,Stereo,legacy,"A1 Portsmouth Point Overture
A2 Kol Nidrei, Op.47
A3 Trumpet Voluntary
A4 Danse Macabre
B1 Cuban Overture
B2 Wedding Cake Caprice, Op. 76
B3 Circus Polka
B4 The Jewels Of The Madonna - Intermezzo
B5 Ritual Fire Dance From ""El Amor Brujo""",discogs,6539982,discogs,,,,,,,,,,,,,,,,Classics For Pleasure CFP 158,split,already-separate-in-source,https://www.discogs.com/release/6539982,yes,Exact,138,no,no
DG-0287,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,287,Various,legacy,Various,legacy,Jim Cotton (Producer); Joe Scaife (Producer); Billy Ray Cyrus,discogs,"In The Heart Of A Woman / Right Face, Wrong Time",legacy,Mercury,discogs,MER 391,legacy,Unknown,legacy,1993,legacy,Stereo,legacy,"A In The Heart Of A Woman – 4:00
B Right Face, Wrong Time – 3:27",discogs,5035829,discogs,,,,,,,,,,,,,,,,Mercury MER 391,split,already-separate-in-source,https://www.discogs.com/release/5035829,yes,Exact,120,no,no
DG-0288,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,288,Various,legacy,Maurice Handford,legacy,Mr. Bear (2) (Engineer); Barry McCann (Producer); Hallé Orchestra; Maurice Handford,discogs,Hallé Encore!,legacy,Classics For Pleasure,discogs,CFP 40320,legacy,,,1979,legacy,Stereo,legacy,"A1 Fanfare For The Common Man
A2 Adagio Of Spartacus And Phrygia (From ""Spartacus"")
A3 Judex (From ""Mors Et Vita"")
A4 Land Of The Mountain And The Flood – Overture
B1 Gymnopédies 1 & 3
B2 Méditation (From ""Thaïs"")
B3 Suo Gan
B4 Adagio For Strings",discogs,2398718,discogs,,,,,,,,,,,,,,,,Classics For Pleasure CFP 40320,split,already-separate-in-source,https://www.discogs.com/release/2398718,yes,Exact,128,no,no
DG-0289,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,289,Various,legacy,George Weldon,legacy,Philharmonia Orchestra (Orchestra [Music By]); George Weldon,discogs,Philharmonia Favourites,legacy,Music For Pleasure,discogs,MFP 2037,legacy,,,1966,legacy,Mono,legacy,"A1 Dance Of The Hours (From 'La Gioconda' Act 2)
A2 Overture ''The Merry Wives Of Windsor''
A3 Symphonic Poem ''Finlandia''
B1 Overture ''The Hebrides'' (Fingal's Cave)
B2 Symphonic Poem: Danse Macabre
B3 Bacchanale (From Samson And Delilah Act 3)",discogs,1444191,discogs,,,,,,,,,,,,,,,,Music For Pleasure MFP 2037,split,already-separate-in-source,https://www.discogs.com/release/1444191,yes,Exact,138,no,no
DG-0290,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,290,Unknown,legacy,Unknown,legacy,Moss MacLachlan (Design); Norman Bates (6) (Executive-Producer); Simon Williams (11) (Illustration); Various,discogs,The Classic Experience,legacy,EMI,discogs,TC-EMTVD-45,legacy,Various,legacy,1988,legacy,Stereo,legacy,"A1 Arrival Of The Queen Of Sheba
A2 Intermezzo From ""Karelia Suite""
A3 Bolero
A4 Air
A5 Adagio From ""Spartacus""
A6 Rhapsody In Blue
A7 Dance Of The Reed Flutes
A8 Sugar Plum Fairy, Coda & Pas De Deux
B1 Morning From ""Peer Gynt""
B2 Spring From ""The Four Seasons""
B3 Rhapsody On A Theme Of Paganini
B4 Largo From The ""New World"" Symphony
B5 Nimrod From The ""Enigma Variations""
B6 Meditation From ""Thais""
B7 Fantasia On ""Greensleeves""
B8 Canon
C1 Fanfare For The Common Man
C2 William Tell Overture
C3 Ride Of The Valkyries
C4 Montagues And Capulets
C5 Night On A Bare Mountain
C6 Mars From ""The Planets""
C7 Radetzky March
C8 1812 Overture
D1 Troika
D2 The Blue Danube
D3 Minuet
D4 Turkish Rondo
D5 Barcarolle
D6 Sleeping Beauty Waltz
D7 Intermezzo From 'Cavalleria Rusticana'
D8 Dance Of The Little Swans
D9 ""Pomp And Circumstance"" March No. 1",discogs,28898938,discogs,,,,,,,,,,,,,,,,EMI TC-EMTVD-45,split,already-separate-in-source,https://www.discogs.com/release/28898938,yes,Label+Cat,126,no,no
DG-0291,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,291,Unknown,legacy,Unknown,legacy,Johann Sebastian Bach; Lionel Rogg,discogs,Œuvres D'orgue Influencées Par L'italie,legacy,Harmonia Mundi,discogs,HM 549,legacy,Various,legacy,1968,legacy,Stereo,legacy,"A1 Pastorale En Fa Majeur BWV 590
A2 Canzone En Ré Mineur BWV 588
A3 Allabreve En Ré Majeur BWV 589
B1 Fugue En Sol Majeur BWV 577
B2 Fugue En Ut Mineur BWV 575
B3 Fugue En Sol Mineur BWV 578
B4 Fugue En Si Mineur BWV 579",discogs,8521425,discogs,,,,,,,,,,,,,,,,Harmonia Mundi HM 549,split,already-separate-in-source,https://www.discogs.com/release/8521425,yes,Exact,120,no,no
DG-0292,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,292,Various,legacy,Rachlin,legacy,Gem Toby Organization (Compiled By); Roe Humphreys (Design [Sleeve]); Bob Auger (Engineer); Irving Martin (Producer); London Symphony Orchestra; Ezra Rachlin,discogs,All-Time Classics,legacy,Arcade Records (3),discogs,ADE C1,legacy,Unknown,legacy,1973,legacy,Stereo,legacy,"A1 Ride Of The Valkyries
A2 Slavonic Dance In G Minor
A3 The "" Beautiful Blue Danube "" Waltz
A4 Prelude To Act 1 From Carmen
A5 Danse Boheme
A6 Flight Of The Bumble Bee
B1 Overture-Fantasy: Romeo And Juliet
B2 Overture: The Marriage Of Figaro
B3 Sabre Dance",discogs,2226924,discogs,,,,,,,,,,,,,,,,Arcade Records (3) ADE C1,split,already-separate-in-source,https://www.discogs.com/release/2226924,yes,Exact,128,no,no
DG-0293,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,293,Various,legacy,Davison,legacy,Terry Beard (Design [Sleeve Design]); Mansell Collection (Illustration); W. A. Chislett (Sleeve Notes); London Philharmonic Orchestra; Arthur Davison,discogs,Favourite Marches,legacy,Classics For Pleasure,discogs,CFP 40254,legacy,,,1976,legacy,Stereo,legacy,"A1 Radetzky March
A2 Trojan March From ""Les Trotens""
A3 Hungarian March From ""La Damnation De Faust""
A4 Marche Joyeuse
B1 Grand March From ""Aida""
B2 Turkish March From ""The Ruins Of Athens""
B3 March From The ""Golden Cockerel""
B4 Marche Slave",discogs,3786573,discogs,,,,,,,,,,,,,,,,Classics For Pleasure CFP 40254,split,already-separate-in-source,https://www.discogs.com/release/3786573,yes,Exact,138,no,no
DG-0294,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,294,Unknown,legacy,Unknown,legacy,International Concert Orchestra,discogs,The Heart Of The Symphony,legacy,Music For Pleasure,discogs,MFP 2150,legacy,Unknown,legacy,Unknown,legacy,Stereo,legacy,"A1 Symphony No.9 ""Choral"" - Second Movement
A2 Symphony No.4 - Fourth Movement
A3 Symphony No.4 ""Italian"" - Fourth Movement
B1 Grand Grand Canyon Suite ""On The Trail"" - Third Movement
B2 Symphony No.40 - First Movement
B3 Symphony No.1 - Third Movement
B4 Symphony 82 The Bear - Fourth Movement",discogs,7445073,discogs,,,,,,,,,,,,,,,,Music For Pleasure MFP 2150,split,already-separate-in-source,https://www.discogs.com/release/7445073,yes,Exact,130,no,no
DG-0295,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,295,Unknown,legacy,Al D'Artega,legacy,Symphony Of The Air (Orchestra); Al D'Artega; Symphony Of The Air,discogs,Waltz Time In Vienna,legacy,Pickwick International,discogs,PR. 124,legacy,,,1956,legacy,Mono,legacy,"A1 Voices Of Spring
A2 A Thousand And One Nights
A3 Tales From The Vienna Woods
A4 Kiss Waltz
A5 Artists Life
A6 Flug Schriften
B1 The Blue Danube
B2 Rhine Bells
B3 Vienna Life
B4 Roses Of The South
B5 Lagoon Waltz
B6 Emperor Waltz",discogs,10403319,discogs,,,,,,,,,,,,,,,,Pickwick International PR. 124,split,already-separate-in-source,https://www.discogs.com/release/10403319,yes,Exact,130,no,no
DG-0296,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,296,Grieg and Chopin,legacy,Horst Stein,legacy,Bamberger Symphoniker (Orchestra); Ludwig Hoffmann (Piano); Edvard Grieg; Frédéric Chopin; Ludwig Hoffmann; Bamberger Symphoniker; Horst Stein,discogs,Piano Concerto In A-Minor / 3 Etudes,legacy,Stereo Gold Award Classics,discogs,MER 205,legacy,,,1975,legacy,Unknown,legacy,"Piano Concerto A Minor, Opus 16
3 Etudes From Opus 25
B2 1. Etude In G Sharp Minor, Opus 25, No. 6
B3 2. Etude In C Sharp Minor, Opus 25, No. 7
B4 3. Etude In A Minor, Opus 25, No. 11",discogs,12203162,discogs,,,,,,,,,,,,,,,,Stereo Gold Award Classics MER 205,split,already-separate-in-source,https://www.discogs.com/release/12203162,yes,Exact,128,no,no
DG-0297,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,297,"Grieg, Elgar and Respighi",legacy,Warchal,legacy,"Harold Moores (Coordinator, Producer); Norman Austin (2) (Coordinator, Producer); Nigel Simeone (Sleeve Notes); Edvard Grieg; Sir Edward Elgar; Ottorino Respighi; Slovak Chamber Orchestra; Bohdan Warchal",discogs,Grieg: The Holberg Suites/Elgar: Serenade Op. 20/Respighi: Ancient Airs And Dances Suite No. 3,legacy,Rediffusion Royale,discogs,ROY 2002,legacy,,,1977,legacy,Stereo,legacy,"Grieg: The Holberg Suite
A1 Prelude/Allegro Vivace
A2 Sarabande/Andante
A3 Gavotte/Allegretto
A4 Air/Andante Religioso
A5 Rigaudon/Allegro Con Brio
Elgar: Serenade Op. 20
A6 Allegro Piacevole
B1 Larghetto
B2 Allegretto
Respighi: Ancient Airs And Dances
B3 Andantino
B4 Andante Cantabile
B5 Andantino
B6 Maestoso",discogs,7204268,discogs,,,,,,,,,,,,,,,,Rediffusion Royale ROY 2002,split,already-separate-in-source,https://www.discogs.com/release/7204268,yes,Exact,128,no,no
DG-0298,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,298,George & Ira Gershwin; George Gershwin,legacy,Unknown,legacy,Ken Baldock (Bass); Art Morgan (Drums); Roger Webb (Piano); Roger Webb Trio,discogs,Roger Webb Plays Gershwin,legacy,Music For Pleasure,discogs,MFP 50099,legacy,,,1973,legacy,Stereo,legacy,"A1 Love Is Here To Stay
A2 Love Walked In
A3 Somebody Loves Me
A4 The Man I Love
A5 Summertime
A6 Bess, You Is My Woman Now
B1 It Ain't Necessarily So
B2 Someone To Watch Over Me
B3 Embraceable You
B4 A Foggy Day
B5 They Can't Take That Away From Me
B6 But Not For Me",discogs,6611528,discogs,,,,,,,,,,,,,,,,Music For Pleasure MFP 50099,split,already-separate-in-source,https://www.discogs.com/release/6611528,yes,Exact,138,no,no
DG-0299,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,299,Various,legacy,Various,legacy,Kathleen Ferrier (Contralto Vocals); Geoffrey Crankshaw (Liner Notes); Kathleen Ferrier,discogs,The World Of Kathleen Ferrier,legacy,Decca,discogs,PA 172,legacy,,,1973,legacy,Mono,legacy,"A1 Blow The Wind Southerly
A2 The Keel Row
A3 Ma Bonny Lad
A4 Go Not, Happy Day
A5 Come You Not From Newcastle
A6 Kitty My Love
A7 An Die Musik, Op. 88, No. 4
A8 Der Musensohn, Op. 92, No. 1
A9 Sapphische Ode, Op. 94, No. 4
A10 Altar
A11 Um Mitternacht
B1 Art Thou Troubled?
B2 Che Puro Ciel
B3 What Is Life To Me Without Thee?
B4 Have Mercy, Lord, On Me
B5 He Was Despised
B6 Silent Night, Holy Night",discogs,31634845,discogs,,,,,,,,,,,,,,,,Decca PA 172,split,already-separate-in-source,https://www.discogs.com/release/31634845,yes,Exact,130,no,no
DG-0300,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,300,Unknown,legacy,Unknown,legacy,Francis Robinson (Liner Notes); Jussi Björling (Tenor Vocals); Jussi Björling; Robert Merrill,discogs,Operatic Duets,legacy,RCA Red Seal,discogs,RB-6585,legacy,,,1976,legacy,Mono,legacy,"La Forza Del Destino
A1 Act III: Solenne In Quest'ora
Don Carlo
A2 Act I: Io L'ho Perduta! Qual Pallor
Otello
A3 Act II: Sì, Pel Ciel
La Bohème
A4 Act IV: O Mimì, Tu Più Non Torni
The Pearl Fishers
A5 Act I: Au Fond Du Temple Saint
Manon Lescaut
Manon Lescaut
Il Trovatore
Il Trovatore
Aïda
B6 Act III: Tu! Amonasro!
Rigoletto
Rigoletto",discogs,9092222,discogs,,,,,,,,,,,,,,,,RCA Red Seal RB-6585,split,already-separate-in-source,https://www.discogs.com/release/9092222,yes,Exact,130,no,no
DG-0301,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,301,Various,legacy,Various,legacy,Stelios Galatopoulos (Sleeve Notes); Various,discogs,The World Of Italian Opera,legacy,Decca,discogs,SPA 105,legacy,,,1971,legacy,Stereo,legacy,"Il Barbiere Di Siviglia
La Sonnambula
Lucia Di Lammermoor
Rigoletto
La Traviata
Il Trovatore
Aida
Cavaleria Rusticana
I Pagliacci
La Boheme
Madama Butterfly
Otello",discogs,32541291,discogs,,,,,,,,,,,,,,,,Decca SPA 105,split,already-separate-in-source,https://www.discogs.com/release/32541291,yes,Exact,146,no,no
DG-0302,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,302,Stern Meissen; Norbert Jäger,legacy,Unknown,legacy,"Thomas Kurzhals (Arranged By); Wolfgang Müller (3) (Arranged By [Strings, Wind Instruments]); Stern Meissen",discogs,Weisses Gold,legacy,Pool,discogs,6.24088 AP,legacy,,,1978,legacy,Stereo,legacy,"A1 Ouvertüre
A2 Der Traum
A3 Des Goldes Bann
A4 Der Goldmacher
A5 Die Flucht
B1 Zweifel
B2 Die Erkenntnis
B3 Weisses Gold",discogs,1593618,discogs,,,,,,,,,,,,,,,,Pool 6.24088 AP,split,already-separate-in-source,https://www.discogs.com/release/1593618,yes,Exact,130,no,no
